first_name,last_name,birthday_formatted,above_18,membership_id
John,Torres,19641215,true,Torres_d9c10
James,Hall,19861024,true,Hall_69857
Michele,Jones,19910319,true,Jones_974cf
Melissa,Perez,19860804,true,Perez_4bea5
Rachel,Goodwin,20061106,false,Goodwin_801ef
Kimberly,Owens,19581216,true,Owens_39a8b
Omar,Wilcox,19670610,true,Wilcox_3bd59
Tiffany,Cannon,19710616,true,Cannon_6f0f0
Matthew,Snyder,19650810,true,Snyder_a3924
Morgan,Malone,19640930,true,Malone_afa32
Ronald,Mendez,19580207,true,Mendez_3c509
Brian,Butler,19680705,true,Butler_93f62
Rachel,Rogers,19820603,true,Rogers_e7bbf
Kyle,Murphy,20060208,false,Murphy_a9f34
John,Adams,20010714,true,Adams_cbc2b
Charles,Walter,19930802,true,Walter_a67f3
Jessica,Reid,19700621,true,Reid_92963
Michelle,Garcia,19801017,true,Garcia_6967c
Todd,Brady,19550924,true,Brady_f5431
Carolyn,Gomez,19600711,true,Gomez_46d85
Matthew,Bailey,19870728,true,Bailey_255ab
Matthew,Davis,19750604,true,Davis_228d0
Tamara,Smith,20110528,false,Smith_feecd
Jessica,Whitaker,20010710,true,Whitaker_d5648
Lynn,Kaufman,19500113,true,Kaufman_4a03e
Kristin,Edwards,19820603,true,Edwards_e7bbf
Eduardo,Patrick,20010613,true,Patrick_abdcf
Matthew,Duncan,19850926,true,Duncan_8652b
Marcia,Ramos,19870423,true,Ramos_f43aa
Jesse,Chambers,19790606,true,Chambers_370ac
Paul,Hill,19801014,true,Hill_7e446
Kristen,Kirk,19590823,true,Kirk_079a3
Gina,Henderson,19550404,true,Henderson_b97cf
Jesse,Wright,19891125,true,Wright_12206
Christina,Gibbs,19730326,true,Gibbs_12799
Jacqueline,Miller,20081001,false,Miller_a494a
Tracy,Lopez,19521212,true,Lopez_d0c36
Victoria,Jones,20020412,true,Jones_c172a
Gabriel,Rose,19900530,true,Rose_098a3
Melanie,Perry,19770611,true,Perry_92b39
Alison,Valdez,20150515,false,Valdez_e3a25
Benjamin,Coleman,20050606,false,Coleman_70be1
Alex,Baker,20120423,false,Baker_a11bb
Peter,Alexander,19990511,true,Alexander_84015
Katie,Chang,19590709,true,Chang_1daf9
Victoria,Stafford,19930718,true,Stafford_10e9e
Tyler,Lopez,20101229,false,Lopez_e747d
Heather,Downs,19700103,true,Downs_9e3e7
Ruth,Carrillo,19790905,true,Carrillo_d036e
Ronald,Shaffer,19690618,true,Shaffer_d9594
Jacob,Stephenson,19541111,true,Stephenson_dd890
Samantha,Johnson,19750517,true,Johnson_eaff6
Carlos,Washington,20070123,false,Washington_5eb4c
Stephanie,Burnett,19730219,true,Burnett_adf68
Curtis,Flynn,19780926,true,Flynn_066c3
Donna,Hancock,20170131,false,Hancock_9a776
Thomas,Perez,19630220,true,Perez_7a5c3
Courtney,Hudson,19600426,true,Hudson_30924
Sheri,Kline,19940609,true,Kline_e724e
Mr.,Baker,19670424,true,Baker_4cd37
Sylvia,Sexton,19930110,true,Sexton_08ea8
David,Jordan,19930208,true,Jordan_3549e
Todd,Ward,20011025,true,Ward_79835
William,Powell,19670721,true,Powell_d1cfb
Kenneth,Martin,19811108,true,Martin_e6d83
Andrew,Cox,19790822,true,Cox_5cd26
Louis,Blanchard,19550202,true,Blanchard_14ae7
Victoria,Higgins,19530403,true,Higgins_86dcd
Kaylee,Berry,20161224,false,Berry_71879
Elizabeth,Duncan,20120426,false,Duncan_35022
Bryan,Price,19891116,true,Price_4c944
Robert,Johnson,19520518,true,Johnson_a3713
Stephanie,Molina,19901115,true,Molina_f76b5
Justin,Griffin,20050411,false,Griffin_d8332
Jennifer,Novak,20130606,false,Novak_fbb3d
James,Smith,19770423,true,Smith_14066
Lisa,Meyers,19871221,true,Meyers_524e1
Gary,Thompson,20040508,true,Thompson_6c88b
Rachel,Maxwell,19740513,true,Maxwell_90243
Michael,Warren,20030805,true,Warren_60980
Amanda,Alexander,19670111,true,Alexander_6d0bc
Mr.,DDS,20181209,false,DDS_34400
Melissa,Perez,19681026,true,Perez_3ab3e
Amy,Johnson,20170803,false,Johnson_1cd5d
Devin,Lewis,19540820,true,Lewis_c34d4
Jacob,Hogan,19890530,true,Hogan_12425
Zachary,Russo,19930129,true,Russo_a2292
Shannon,Thomas,19680903,true,Thomas_2a3b9
Joshua,Perez,19811110,true,Perez_9d5ad
Joshua,Jimenez,19760512,true,Jimenez_446e0
Teresa,Harris,19981016,true,Harris_22841
Courtney,Morse,19770707,true,Morse_d4789
Jeffrey,Murray,19821221,true,Murray_8d3f7
Kayla,Mcintyre,19870427,true,Mcintyre_a11b5
Marvin,Williams,20041202,true,Williams_a64d7
Robert,Chang,19860531,true,Chang_39aaf
Briana,Johnson,20150822,false,Johnson_ac0f5
Joe,Bishop,19750807,true,Bishop_6ad7d
Terri,Herring,19890516,true,Herring_d35e9
Jean,Young,19941012,true,Young_c7111
Carla,Jackson,19940715,true,Jackson_5ae26
Tara,Chavez,20071009,false,Chavez_e36c6
Jeffrey,Ware,20040625,true,Ware_6b83f
Barry,Randolph,19630227,true,Randolph_3305a
Eric,Hoffman,19750425,true,Hoffman_f0c23
Jacqueline,Walters,20070715,false,Walters_9a173
William,Miller,20050301,false,Miller_c8fb2
Daniel,Perez,19930419,true,Perez_1ecf8
Kimberly,Larson,19780618,true,Larson_0a14e
Brian,Finley,20040113,true,Finley_f17cb
Kristin,Wagner,19970129,true,Wagner_83f4e
Kelly,DVM,19880320,true,DVM_a3c9c
Jessica,Dixon,19660816,true,Dixon_d2533
Kathleen,Rodriguez,19671005,true,Rodriguez_3b414
Tyler,Johnson,19770802,true,Johnson_ec367
Nicholas,Joseph,20170829,false,Joseph_3178f
Wendy,Grant,19911103,true,Grant_7320f
David,Burton,19700402,true,Burton_80ddc
Luke,Carpenter,19691008,true,Carpenter_cf3d1
Jesse,Johnson,19720922,true,Johnson_9b212
Marcus,Sims,20080522,false,Sims_f1439
Katherine,Daniels,19990704,true,Daniels_d975c
Cynthia,Smith,20100315,false,Smith_ba128
Angela,Nichols,20140315,false,Nichols_b7ad3
Mallory,Jenkins,19561222,true,Jenkins_8c4c1
Nicole,Shea,19560102,true,Shea_abeb3
James,Clark,19730507,true,Clark_0e7ee
Mr.,Valdez,19771109,true,Valdez_cc153
Anthony,Mitchell,19740210,true,Mitchell_fbe34
Stephanie,Gutierrez,19670807,true,Gutierrez_45625
Charles,Clarke,20170814,false,Clarke_a0de8
Alexander,Hamilton,19641104,true,Hamilton_e7a3a
Jerry,Daniels,20101217,false,Daniels_e6c02
Casey,Baker,19970805,true,Baker_48e4d
Shirley,Nguyen,19650107,true,Nguyen_5f044
Jesse,Brown,19770223,true,Brown_bc953
Valerie,Owens,19961118,true,Owens_f7d76
Alicia,Sharp,19790918,true,Sharp_f0dbc
Sherry,Jensen,19791108,true,Jensen_ac01c
